,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_MVV01,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_MVV01,R05_07_V_TRU01,HTR9_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-08-03 15:05:00+00:00,410.6637363,0,0,24.4,407.8389446,0,0,24.1,24.4,251.7430769,227.1208535,32.98416667,16.66964286
2025-08-03 15:10:00+00:00,409.3666667,0,0,24.4,407.6917647,0,0,24.1,24.4,253.1167273,157.3130455,32.17454545,16.82472727
2025-08-03 15:15:00+00:00,408.9542484,0,0,24.4,407.9985185,0,0,24.1,24.4,254.12,136.7456667,31.58,16.92
2025-08-03 15:20:00+00:00,408.9722222,0,0,24.4,407.1351449,0,0,24.1,24.4,255.4166667,131.9755017,30.83428571,16.95729167
2025-08-03 15:25:00+00:00,409,0,0,24.4,407.0173913,0,0,24.1,24.4,256.35,104.2482919,30.27142857,16.86227778
2025-08-03 15:30:00+00:00,408.031746,0,0,24.4,407.9261538,0,0,24.1,24.4,257.283547,96.821375,29.6417735,16.76008547
2025-08-03 15:35:00+00:00,408,0,0,24.4,407.9062271,0,0,24.1,24.4,258.6257143,91.99083117,28.78416667,16.62619048
2025-08-03 15:40:00+00:00,408.4,0,0,24.4,408.4061668,0,0,24.1,24.4,259.3,108.6069573,28.36,16.56
2025-08-03 15:45:00+00:00,408.2666667,0,0,24.39666667,407.99,0,0,24.1,24.4,260.8566667,143.5006,27.40333333,16.49714286
2025-08-03 15:50:00+00:00,408.0977778,0,0,24.3125,407.0947368,0,0,24.1,24.4,261.9973571,128.6812481,26.64535714,16.41619048
2025-08-03 15:55:00+00:00,408,0,0,24.3,407,0,0,24.06,24.4,263.1577778,104.3603778,25.85777778,16.44222222
2025-08-03 16:00:00+00:00,407.38,0,0,24.3,407,0,0,24,24.4,264.1638095,91.1224697,25.19079365,16.4889
2025-08-03 16:05:00+00:00,408.3775401,0,0,24.3,407.5904762,0,0,24,24.4,265.1991667,94.3822807,24.48035354,16.60288889
2025-08-03 16:10:00+00:00,408.8,0,0,24.3,407.1,0,0,24,24.4,266.2922222,86.65701754,23.73388889,16.8169
2025-08-03 16:15:00+00:00,408.175,0,0,24.3,407,0,0,24,24.4,266.99,96.33591131,23.28333333,16.845
2025-08-03 16:20:00+00:00,408.6969289,0,0,24.3,406.7833333,0,0,24,24.4,267.6462637,88.5934935,22.81692308,16.8
2025-08-03 16:25:00+00:00,408.58,0,0,24.3,406.48,0,0,24,24.4,269.3785,32.02933333,21.6352381,16.57044805
2025-08-03 16:30:00+00:00,409,0,0,24.3,406.2244755,0,0,24,24.4,270.3342424,45.27651621,20.99242424,16.5140101
2025-08-03 16:35:00+00:00,408.8666667,0,0,24.3,407.1638889,0,0,24,24.4,271.3514444,45.29909615,20.2465,16.41236667
2025-08-03 16:40:00+00:00,408.0714286,0,0,24.3,407.4333333,0,0,24,24.4,272.3755556,55.2214386,19.54888889,16.332
2025-08-03 16:45:00+00:00,407.465614,0,0,24.3,407.646044,0,0,24,24.4,273.3070238,65.8493709,18.91290043,16.39058571
2025-08-03 16:50:00+00:00,408.1714286,0,0,24.3,407.1001292,0,0,24,24.4,274.5049481,58.07757062,18.02336797,16.4
2025-08-03 16:55:00+00:00,407.7896104,0,0,24.3,406.2666667,0,0,23.908,24.4,275.654,45.21617212,17.246,16.38042857
2025-08-03 17:00:00+00:00,406.9938619,0,0,24.3,406.755,0,0,23.9,24.4,276.5187937,41.03707895,16.5902972,16.20717208
2025-08-03 17:05:00+00:00,407.4478469,0,0,24.3,405.8865801,0,0,23.9,24.4,277.7066667,43.95380303,15.77333333,16.3
2025-08-03 17:10:00+00:00,407.1578836,0,0,24.3,406,0,0,23.9,24.4,278.2160714,37.82837381,15.38846154,16.2953125
2025-08-03 17:15:00+00:00,407.68,0,0,24.3,406.1571429,0,0,23.9,24.4,279.4541667,36.80872727,14.53857143,15.92
2025-08-03 17:20:00+00:00,407.1963492,0,0,24.28,406,0,0,23.9,24.4,280.2091111,32.7074881,13.96527778,15.82
2025-08-03 17:25:00+00:00,406.5,0,0,24.2,406.115873,0,0,23.9,24.4,281.44,17.43790476,13.14,15.9
2025-08-03 17:30:00+00:00,407.5059829,0,0,24.2,406.7587045,0,0,23.9,24.4,282.487381,20.37887546,12.42,15.66
2025-08-03 17:35:00+00:00,406.9533333,0,0,24.2,405.44,0,0,23.9,24.4,283.5125,19.57034848,11.64571429,15.665
2025-08-03 17:40:00+00:00,406.92,0,0,24.2,405,0,0,23.9,24.4,284.558881,15.9881193,10.91647103,15.6955
2025-08-03 17:45:00+00:00,405.6857143,0,0,24.2,405.6333333,0,0,23.9,24.4,285.6958829,18.35856667,10.14285714,15.7025
2025-08-03 17:50:00+00:00,405.0570513,0,0,24.2,405.5084044,0,0,23.9,24.4,286.4524167,23.20102212,9.62,15.59049167
2025-08-03 17:55:00+00:00,405.625,0,0,24.2,405.3391304,0,0,23.835,24.4,287.6125,31.10666667,8.85,15.56
2025-08-03 18:00:00+00:00,405.2828283,0,0,24.2,404.95,0,0,23.8,24.46375,288.5,24.05722995,8.225333333,15.66375
2025-08-03 18:05:00+00:00,406,0,0,24.2,404.5066667,0,0,23.8,24.5,289.5812381,12.93176364,7.477142857,15.552
2025-08-03 18:10:00+00:00,406.1279412,0,0,24.2,405,0,0,23.8,24.5,290.553125,4.0625,6.83125,15.790625
2025-08-03 18:15:00+00:00,406.2268541,0,0,24.2,405.2877688,0,0,23.8,24.5,291.2111111,5.362886378,6.39,15.92727273
2025-08-03 18:20:00+00:00,406.95,0,0,24.14,406,0,0,23.8,24.5,292.4336508,8.33727722,5.571746032,15.898
2025-08-03 18:25:00+00:00,405.9587302,0,0,24.1,405.0280316,0,0,23.8,24.5,293.5787778,5.863426573,4.821455128,15.79975
2025-08-03 18:30:00+00:00,406.56,0,0,24.1,405.1,0,0,23.8,24.5,294.5166667,4.356285714,4.203333333,15.7
2025-08-03 18:35:00+00:00,407.5915205,0,0,24.1,404.5154762,0,0,23.8,24.5,295.5164286,4.153893624,3.572,15.76
2025-08-03 18:40:00+00:00,406.7821245,0,0,24.1,404.5325696,0,0,23.8,24.5,296.114042,3.447517544,3.145174825,15.75470779
2025-08-03 18:45:00+00:00,405.4611111,0,0,24.1,405.3023077,0,0,23.8,24.5,297.4775,2.7698,2.332222222,15.59602273
2025-08-03 18:50:00+00:00,406,0,0,24.1,406.0210526,0,0,23.78,24.5,298.7075,2.4262,1.541388889,15.30125
2025-08-03 18:55:00+00:00,406.0539869,0,0,24.1,405.6071429,0,0,23.7,24.5,299.576,1.702618182,0.963047619,15.31206349
2025-08-03 19:00:00+00:00,405.41,0,0,24.1,405.0124521,0,0,23.7,24.5,300.396,1.678319048,0.497777778,15.4010101
2025-08-03 19:05:00+00:00,405.05,0,0,24.1,405.7857143,0,0,23.7,24.5,301.5883838,1.362478355,-0.143939394,15.50020833
2025-08-03 19:10:00+00:00,405.2477778,0,0,24.1,405.8909091,0,0,23.7,24.5,302.6422222,0.735555556,-0.693333333,15.50822222
2025-08-03 19:15:00+00:00,405.5392157,0,0,24.1,404.9445221,0,0,23.7,24.5,303.7,0.33,-1.3275,15.62375
2025-08-03 19:20:00+00:00,405.0534759,0,0,24.06,404.9888889,0,0,23.7,24.5,304.7034091,0.130666667,-1.911818182,15.7
2025-08-03 19:25:00+00:00,405.56,0,0,24,405.08,0,0,23.7,24.5,305.72,0.019090909,-2.497142857,15.7
2025-08-03 19:30:00+00:00,404.3757576,0,0,24,405.07,0,0,23.7,24.5,306.9314286,0,-3.122380952,15.31914286
2025-08-03 19:35:00+00:00,405.2441667,0,0,24,405.3868182,0,0,23.7,24.5,307.8203333,0,-3.61974359,15.37616667
2025-08-03 19:40:00+00:00,405.972667,0,0,24,404.0972549,0,0,23.7,24.5,308.7618182,0,-4.129090909,15.30727273
2025-08-03 19:45:00+00:00,405.6797143,0,0,24,404.5571992,0,0,23.7,24.5,308.9957692,0,-4.24474359,15.3306044
2025-08-03 19:50:00+00:00,405.655467,0,0,24,404.4986194,0,0,23.7,24.5,309.3659967,0,-4.441124183,15.35238399
2025-08-03 19:55:00+00:00,404.9,0,0,24,403.0833333,0,0,23.6,24.5,312.05,0,-5.8,15.585
2025-08-03 20:00:00+00:00,404.8630065,0,0,24,403.6725293,0,0,23.6,24.5,312.9,0,-6.2,15.5
2025-08-03 20:05:00+00:00,405.1222222,0,0,24,403.775812,0,0,23.6,24.5,314.2155556,0,-6.888888889,15.58
2025-08-03 20:10:00+00:00,404.8547222,0,0,24,403.8588889,0,0,23.6,24.5,315.5333333,0,-7.473333333,15.604
2025-08-03 20:15:00+00:00,405.0215686,0,0,23.92,404.0545455,0,0,23.6,24.48770563,316.4664286,0,-7.9225,15.67174603
2025-08-03 20:20:00+00:00,405.1488095,0,0,23.9,404.705042,0,0,23.6,24.41346801,317.304746,0,-8.302395382,15.58149351
2025-08-03 20:25:00+00:00,405.3517153,0,0,23.9,404.7960009,0,0,23.6,24.4,318.5706957,0,-8.851297619,15.68270299
2025-08-03 20:30:00+00:00,405.1182011,0,0,23.9,404.6749435,0,0,23.6,24.4,319.407089,0,-9.193943191,15.7285863
2025-08-03 20:35:00+00:00,404.9454545,0,0,23.9,403.9909091,0,0,23.6,24.4,321.0685714,0,-9.9,15.6
2025-08-03 20:40:00+00:00,404.4,0,0,23.9,404.68,0,0,23.6,24.4,322.1481731,0,-10.30644872,15.57489744
2025-08-03 20:45:00+00:00,405,0,0,23.9,402.96,0,0,23.6,24.4,323.2211111,0,-10.67866667,15.68888889
2025-08-03 20:50:00+00:00,404.7202381,0,0,23.9,402.7890289,0,0,23.6,24.4,324.1881944,0,-11.04791667,15.705
2025-08-03 20:55:00+00:00,404.2539683,0,0,23.9,403.0983683,0,0,23.6,24.4,325.2468571,0,-11.46888889,15.78545455
2025-08-03 21:00:00+00:00,404.6766667,2.72,0,23.9,402.429329,5.895652174,0,23.6,24.4,326.6752381,0,-11.95380952,15.8
2025-08-03 21:05:00+00:00,405.2682692,136.7414286,0,23.80333333,402.6419638,145.0037471,0,23.6,24.265,327.6885714,0,-12.31714286,15.836
2025-08-03 21:10:00+00:00,408.5481283,168.8567521,0,23.6,406.9674185,161.9180451,0,23.556,23.8030303,328.897,0,-12.7145,15.81966667
2025-08-03 21:15:00+00:00,424.2836364,166.4571429,0,23.6,421.7692308,162.4815385,0,23.5,23.25426573,330.0667692,0,-13.09944444,15.7825
2025-08-03 21:20:00+00:00,439.037193,166.5209013,0,23.53,435.9815385,162.4723077,0,23.5,22.74654386,331.3069231,0,-13.46333333,15.73326923
2025-08-03 21:25:00+00:00,449.3561061,166.3189744,0,23.5,445.0918391,158.8031746,0,23.41555556,22.42177778,332.3707692,0,-13.76333333,15.87846154
2025-08-03 21:30:00+00:00,460.078836,168.4942308,0,23.455,452.3764069,160.9543672,0,23.4,22.08529412,333.7308333,0,-14.14878788,15.86285714
2025-08-03 21:35:00+00:00,466.5803175,168.7402597,0,23.4,459.8338387,164.737619,0,23.34,21.80871429,334.884,0,-14.46171429,15.83466667
2025-08-03 21:40:00+00:00,474.9654545,163.3706349,0,23.4,467.3727273,161.5088312,0,23.3,21.44096257,336.2055556,0,-14.78,15.9
2025-08-03 21:45:00+00:00,478.5294118,168.8446691,0,23.4,471.8051471,164.9125,0,23.3,21.19255656,337.42,0,-15.05,15.825
2025-08-03 21:50:00+00:00,481.0895743,167.1163313,0,23.3,477.1092105,166.585,0,23.29666667,21.03875,338.3237692,0,-15.27396154,15.81695455
2025-08-03 21:55:00+00:00,486.3112809,164.3049733,0,23.3,480.1474747,161.9838384,0,23.2,20.84,339.6533333,0,-15.56,16.04
2025-08-03 22:00:00+00:00,489.41,162.2428571,0,23.3,483.875,154.6571429,0,23.2,20.63030075,340.8085714,0,-15.78984127,16.00583333
2025-08-03 22:05:00+00:00,490.9319073,282.3714286,0,23.22,487.4782609,288.5107422,0,23.12,19.90485507,341.8363636,0,-15.97,15.74615385
2025-08-03 22:10:00+00:00,494.5747237,310.2375,0,23.2,490.0162945,321.5397495,0,23.1,17.57155028,342.9520779,0,-16.174,15.45356643
2025-08-03 22:15:00+00:00,499.1840342,313.1440936,0,23.115,494.6666263,315.4827367,0,23.1,16.81971429,344.18375,0,-16.39678571,15.31333333
2025-08-03 22:20:00+00:00,503,316.58,0,23.06,498.3945419,317.4385185,0,23.0575,16.55851852,345.74,0,-16.64,15.296
2025-08-03 22:25:00+00:00,503.8866667,313.5231818,0,23,500.8857143,318.2169424,0,23,16.5,346.9975,0,-16.82222222,15.2342
2025-08-03 22:30:00+00:00,505.3187135,311.7165385,0,22.92,503.4312169,316.6649351,0,22.98,16.5,348.2638384,0,-16.98,15.2
2025-08-03 22:35:00+00:00,507.2289474,313.0759524,0,22.9,504.7636364,312.430303,0,22.9,16.5,349.5594444,0,-17.09916667,15.2
2025-08-03 22:40:00+00:00,508.622807,313.9,0,22.9,505.3963904,315.1928662,0,22.88095238,16.5,350.6083333,0,-17.275,15.2
2025-08-03 22:45:00+00:00,509.6,310.2,0,22.86,505.5363636,321.0893268,0,22.8,16.5,351.8371282,0,-17.4,15.26184615
2025-08-03 22:50:00+00:00,509.105746,312.0146355,0,22.8,506.6432917,321.4781757,0,22.8,16.49769401,352.2912908,0,-17.40339869,15.25508824
2025-08-03 22:55:00+00:00,508.7922222,315.1116883,0,22.77238095,507.1621212,320.3954545,0,22.8,16.4,354.4283333,0,-17.54,15.2
2025-08-03 23:00:00+00:00,508.4571429,314.2333333,0,22.775,508,321.0606061,0,22.8,16.4,355.3566667,0,-17.6,15.2
2025-08-03 23:05:00+00:00,509.99,313.9378571,0,22.7,508.0315476,315.4041667,0,22.75428571,16.4,356.7271429,0,-17.64791667,15.2
2025-08-03 23:10:00+00:00,510.6614719,315.5335043,0,22.7,508.0083333,320.2386222,0,22.7,16.4,358.162,0,-17.7,15.2
2025-08-03 23:15:00+00:00,511.5859649,313.0883333,0,22.62,508.8516129,316.1969231,0,22.7,16.4,307.9771429,0,-17.7,15.198
2025-08-03 23:20:00+00:00,510.9723906,311.0650794,0,22.6,509.1393243,322.1048485,0,22.7,16.4,0.6,0,-17.7,15.18
2025-08-03 23:25:00+00:00,511.5375,315.975,0,22.6,509.4447368,317.1254386,0,22.65666667,16.4,2.1225,0,-17.7,15.2
2025-08-03 23:30:00+00:00,512,317.1614286,0,22.5575,509.5101449,318.7667984,0,22.6,16.4,3.24,0,-17.7,15.2
2025-08-03 23:35:00+00:00,512.0681818,315.4659568,0,22.59166667,509.0625,319.7581954,0,22.6,16.4,4.2375,0,-17.66785714,15.23214286
2025-08-03 23:40:00+00:00,513.068602,313.7347619,0,22.5168254,509.9426333,314.5860405,0,22.6,16.4,5.467692308,0,-17.56,15.25692308
2025-08-03 23:45:00+00:00,512.5715033,311.7361111,0,22.5,509.5777778,316.0917597,0,22.6,16.4,6.1,0,-17.5,15.2
2025-08-03 23:50:00+00:00,513,314.1722222,0,22.46,509.1402597,318.0311688,0,22.56,16.4,7.925333333,0,-17.415,15.27646154
2025-08-03 23:55:00+00:00,512.7569444,311.1162393,0,22.4,509.8181818,317.5473684,0,22.5,16.498,9.346666667,0,-17.30333333,15.30222222
2025-08-04 00:00:00+00:00,511.9626263,316.0066667,0,22.4,509.0089744,321.1333333,0,22.5,16.5,10.544,0,-17.19555556,15.37585455
2025-08-04 00:05:00+00:00,510.885626,312.6277381,0,22.4,508.5586147,317.7209524,0,22.45,16.5,11.99916667,0,-17.05047619,15.34
2025-08-04 00:10:00+00:00,510.0666667,314.2,0,22.34,508.88,320.2,0,22.46,16.5,13.24171429,0,-16.84666667,15.3075
2025-08-04 00:15:00+00:00,509.4403846,313.8361111,0,22.3,506.6398268,313.3577778,0,22.44,16.5,14.43787879,0,-16.71022222,15.24
2025-08-04 00:20:00+00:00,509.4563349,314.2243995,0,22.3,505.2257143,319.2988571,0,22.4,16.5,15.24888889,0,-16.56828283,15.2
2025-08-04 00:25:00+00:00,508.7352941,314.2588384,0,22.3,505.1117424,321.2761364,0,22.4,16.5,16.76666667,0,-16.34583333,15.2
2025-08-04 00:30:00+00:00,507.1356676,309.1391026,0,22.3,505.1548246,316.9023392,0,22.4,16.5,17.75538462,0,-16.16547009,15.12920635
2025-08-04 00:35:00+00:00,508.0466667,313.816629,0,22.3,504.3466667,316.9814778,0,22.34,16.49793103,18.1,0,-16.1,15.1
2025-08-04 00:40:00+00:00,508.7611696,313.8138889,0,22.3,503.0999667,318.2061538,0,22.305,16.37894737,20.51492063,0,-15.66,14.98857143
2025-08-04 00:45:00+00:00,508.8092732,316.9314685,0,22.23142857,503.015146,317.350789,0,22.30555556,16.3,21.59525397,0,-15.43587302,14.93541154
2025-08-04 00:50:00+00:00,507,312.4512821,0,22.23428571,505,319.1327264,0,22.34,16.3,22.82787879,0,-15.12,14.98161616
2025-08-04 00:55:00+00:00,506.5920635,314.0555556,0,22.2,504.3776692,317.3628571,0,22.38,16.3,23.842,0,-14.90533333,14.98787692
2025-08-04 01:00:00+00:00,506.6142857,313.775,5.176091686,22.21,503.4111111,319.5919192,4.932205128,22.3,16.3,24.5,0,-14.7,15
2025-08-04 01:05:00+00:00,508.2823529,312.8884005,6.857741177,22.2,504.6903743,317.6599822,5.866611765,22.3,16.3,26.37727273,0,-14.26204545,14.98452727
2025-08-04 01:10:00+00:00,507,311,6,22.2,505,321,4.58,22.3,16.3,27.6280848,0,-13.92157456,14.96615584
2025-08-04 01:15:00+00:00,507,311.6545455,5.280969404,22.2,504.5555556,320.9725753,3.33530303,22.26,16.3,28.9452381,0,-13.53142857,14.92742857
2025-08-04 01:20:00+00:00,507,314.9583333,4.242472528,22.1375,504,317.6013986,1.372012987,22.2,16.3,29.86777778,0,-13.25388889,14.99166667
2025-08-04 01:25:00+00:00,507.0117647,313.1415385,3.830254546,22.1,503.8647619,316.32329,0.455127273,22.2,16.3,31.02285714,0,-12.93142857,15
2025-08-04 01:30:00+00:00,508.1336898,313.7233333,3.598666667,22.01875,504.6166667,317.985348,0.018,22.2,16.3,32.14083333,0,-12.5365,15
2025-08-04 01:35:00+00:00,506.7038384,312.6826923,2.874024242,22.1,504.0705072,321.2887273,0,22.2,16.3,33.426,0,-12.12,15
2025-08-04 01:40:00+00:00,508.1555556,311.3777778,2.339555556,22.1,504,324,0,22.2,16.3,34.6375,0,-11.71,15.07091667
2025-08-04 01:45:00+00:00,509,312.8125,2.224380952,22.1,505.4095238,319.5541126,0,22.2,16.3,35.72857143,0,-11.33428571,15.153
2025-08-04 01:50:00+00:00,508.9411765,314.0588235,2.141,22.1,506.0125,317.825,0,22.2,16.30625,36.91128205,0,-10.89076923,15.1
2025-08-04 01:55:00+00:00,508.3440476,312.0685065,1.387617391,22.03692308,505.8183333,320.1966667,0,22.2,16.37983333,37.86872222,0,-10.51961111,15.1
2025-08-04 02:00:00+00:00,507.6,309.62,1.22,22,505.1555556,314.6444444,0.143111111,22.1425,16.4,39.26955556,0,-9.961111111,15.142
2025-08-04 02:05:00+00:00,507.9862885,311.1592017,1.22,22,505.76,314.1709091,0.04,22.1,16.4,40.34189394,0,-9.52540404,15.2
2025-08-04 02:10:00+00:00,509.8,315.2237707,1.22,22,506.0074074,315.1433862,0,22.1,16.4,41.17353147,0,-9.172181818,15.2
2025-08-04 02:15:00+00:00,508.5187121,313.1333333,1.305227586,21.99,508.8872727,320.0667532,0,22.1,16.46947368,42.50555556,0,-8.620909091,15.2
2025-08-04 02:20:00+00:00,510.96,315.1597222,1.382,21.98452381,509.0933333,319.4,0,22.1,16.5,43.59034091,0,-8.125108225,15.25880288
2025-08-04 02:25:00+00:00,511.0533333,325.2133333,1.780355556,22,510.7333333,325.9155556,0,22.1,16.5,44.71238095,0,-7.626666667,15.28114286
2025-08-04 02:30:00+00:00,510.225,319.7365079,1.58,22,510.75,319.7333333,0,22.1,16.5,45.61333333,0,-7.167142857,15.3
2025-08-04 02:35:00+00:00,513.3646465,313.8175,1.881911422,21.92666667,511.9384615,324.9128205,0.364848485,22,16.5,46.90509091,0,-6.589454546,15.3
2025-08-04 02:40:00+00:00,513.3385139,317.9316239,0.990436364,22.084,518.3114719,323.5335065,0.260606061,22.07333333,16.5,47.99734127,0,-6.035714286,15.25666667
2025-08-04 02:45:00+00:00,513.289782,318.3764706,0.541454546,22.08,519.0160173,320.5294177,0.010039216,22.1,16.39456814,49.00729798,0,-5.54,15.1475
2025-08-04 02:50:00+00:00,512.3333333,318.2875,0.800210526,21.935,519.9789474,322.48,0.248421053,22.03555556,16.238,50.08910256,0,-4.996765734,15.03833333
2025-08-04 02:55:00+00:00,516.0365942,314.5107143,1.348045623,21.94,520.1146906,317.307033,0.205411141,22.02,16.13333333,51.04,0,-4.5,15
2025-08-04 03:00:00+00:00,517.62,251.586631,0.420646465,22.14,526.5263158,231.2,1.036526316,21.92,16.1,51.485,0.007692308,-4.255,15.01
2025-08-04 03:05:00+00:00,515.1304348,0,0,22.385,519.976,0,0.729230769,22.04,16.13119048,53.33585714,0.105130435,-3.277142857,15.3
2025-08-04 03:10:00+00:00,508.4666667,39,0,22.56,513.2,42.59142857,0.139578947,22.1,17.23727273,54.43111111,0.2,-2.671111111,15.23909091
2025-08-04 03:15:00+00:00,508.9635417,64,0,22.6,511.2121212,62.97139588,0,22.2,18.32516026,55.34,0.244981061,-2.175,15.0375
2025-08-04 03:20:00+00:00,507.9904762,63.92794872,0.122607407,22.50972222,510.3244325,63.11812425,0,22.26031746,17.00438722,56.41433333,0.424968845,-1.591666667,15
2025-08-04 03:25:00+00:00,505.0428571,63.98461538,0,22.6,508.6974089,62.6951049,0,22.34,16.84561404,57.48457143,0.551842105,-0.935555556,14.974
2025-08-04 03:30:00+00:00,505.38,63.20888889,0,22.6,508.416,62.01666667,0.002461539,22.46,17.15186275,58.26,0.702666667,-0.5,14.86
2025-08-04 03:35:00+00:00,505.3545455,62.02857143,0,22.6,507.7785714,62.55556421,0,22.4,17.2,59.34,1.045357143,0.094294872,14.848
2025-08-04 03:40:00+00:00,503.95,62.29166667,0,22.602,506.78,61.7178022,0,22.4,17.21093706,60.6125,1.556163636,0.81,15.106
2025-08-04 03:45:00+00:00,503.1333333,62.86111111,0,22.68666667,504.372549,61.77777778,0,22.4,16.9625,61.83465608,2.233562092,1.556613757,15.37952381
2025-08-04 03:50:00+00:00,502.9573174,63.00952381,0,22.7,504.075,62.40833333,0,22.4,16.86666667,62.643,2.566666667,2.110833333,15.52424242
2025-08-04 03:55:00+00:00,502.4709091,63.05555556,0,22.7,504.0888112,62.92272727,0,22.4,16.80148148,63.61272727,2.613444816,2.714222222,15.51
2025-08-04 04:00:00+00:00,501.41,62.32307692,0,22.7,503.0985281,62.17393939,0,22.4,16.8,64.727,2.674710166,3.4,15.68
2025-08-04 04:05:00+00:00,502.3400256,62.03333333,0,22.7,501.9385507,62.04242424,0,22.4,16.8,65.66,2.915486288,3.974285714,15.7905
2025-08-04 04:10:00+00:00,500.3284632,62.29383117,0,22.7,501.890305,62.13707733,0,22.4,16.8,66.11006944,3.430732592,4.277430556,15.72934028
2025-08-04 04:15:00+00:00,499.7445614,63.24285714,0,22.7,501.0989899,62.74814815,0,22.4,16.8,67.567,7.738087542,5.231,15.26231546
2025-08-04 04:20:00+00:00,499.2349531,63.8,0.006192904,22.65,501,62,0,22.424,16.8,68.50596154,9.852302632,5.823780664,15.27849026
2025-08-04 04:25:00+00:00,498,63.14285714,0,22.6,500.4444444,62.55555556,0,22.46666667,16.7,70.37142857,22.38333333,7.1,15.21428571
2025-08-04 04:30:00+00:00,499,61.95149123,0.058666667,22.62857143,500.3111111,62.88,0,22.5,16.808,70.71428571,23.52566667,7.308571429,15.28
2025-08-04 04:35:00+00:00,500.2711111,63.23671053,0.220867725,22.68,501.4,62.18787879,0,22.5,17.04,71.65,25.2469722,7.94,15.2
2025-08-04 04:40:00+00:00,501.9,63.4,0,22.8,502.97,61.988,0,22.5,17.1,72.56,28.07864,8.54,15.16
2025-08-04 04:45:00+00:00,506.5777778,63.22857143,0,22.8,504.0222222,62.14586895,0,22.5,17.1,73.76444444,29.02275309,9.364,15.02462857
2025-08-04 04:50:00+00:00,511.2430303,63.54285714,0.005333333,22.7,505.3199405,62.1084707,0,22.5,17.17714286,74.726,29.92389583,9.996666667,15.23130303
2025-08-04 04:55:00+00:00,515.3200362,62.85500891,0.032298102,22.605,507.3738025,62.06624618,0,22.5,17.2,75.60222222,34.7672616,10.70666667,15.212
2025-08-04 05:00:00+00:00,512.7828571,62.79692308,0,22.82,508.1991342,61.91688312,0,22.49380952,17.2,76.82333333,30.39355245,11.54583333,15.11777778
2025-08-04 05:05:00+00:00,512.0975936,63.975,0,22.9,508.0666667,63.41666667,0.028095238,22.42083333,17.2,77.525,33.173375,12.01785714,15.2
2025-08-04 05:10:00+00:00,512.8984265,64.17846859,0,22.85537518,510.232283,63.56506231,0,22.4,17.2,77.88942968,29.81488152,12.2626589,15.2
2025-08-04 05:15:00+00:00,523.4080556,62.29166667,0,22.90369231,521.7830745,61.67782609,0,22.432,17.2,79.406,26.75296217,13.30190476,15.2
2025-08-04 05:20:00+00:00,530.62,62.1010989,0,22.95,525.7203419,61.8021164,0,22.61761905,17.2,80.55872727,29.08203476,14.15422222,15.154
2025-08-04 05:25:00+00:00,532,63.08571429,0,22.95,534.6,62.82307692,0,22.6,17.2,81.54,32.70507692,14.86,15.1
2025-08-04 05:30:00+00:00,538.6034615,62.88,0,23,541.6638095,62.88571429,0,22.6,17.2,82.54952381,39.41652381,15.53904762,15.1752381
2025-08-04 05:35:00+00:00,544.9400725,63.33140351,0,23.00666667,544.7088985,62.02272727,0,22.6,17.2,83.37111111,46.64084615,16.08444444,15.156
2025-08-04 05:40:00+00:00,557.8454545,62.573583,0,23.08857143,548.9293939,62.59636364,0.011733333,22.60333333,17.2,84.57044444,57.46160417,16.96901587,15.42867532
2025-08-04 05:45:00+00:00,563.8683007,62.89365079,0,23.16,552.4842105,61.21052632,0.014736842,22.6,17.2,85.69555556,67.14347368,17.7325,15.3588
2025-08-04 05:50:00+00:00,570.2531579,62.90277778,0,23.08,554.2363636,62.05174825,0,22.67333333,17.24776224,86.88444444,61.84647552,18.57333333,15.28488889
2025-08-04 05:55:00+00:00,588.2693362,63.8347619,0,23.2,559.1733121,62.72860999,0,22.8,17.13013225,87.82309091,63.2288499,19.25436364,15.36
2025-08-04 06:00:00+00:00,583.325,62.23055556,0,23.2375,554.5,62.23409091,0,22.81785714,16.92272727,88.85277778,78.01261364,19.94444444,15.55277778
2025-08-04 06:05:00+00:00,592.764539,62.56666667,0,23.06085714,557.2062338,62.57242095,0,22.89155556,16.9,89.65166667,96.51427956,20.52909091,15.53833333
2025-08-04 06:10:00+00:00,598.5983824,62.88864469,0,23.275,580.1956643,62.17412587,0,22.94433333,16.9,90.748,114.1582923,21.25733333,15.57662338
2025-08-04 06:15:00+00:00,607.5657143,63.05084034,0,23.3,621.8731009,62.68083846,0,22.99714286,16.90571429,91.76311111,125.6774711,21.90222222,15.76923077
2025-08-04 06:20:00+00:00,616.6390431,63.5979798,0,23.26666667,640.3896017,61.32575758,0,23.04,17.02166667,93.03083333,104.9475704,22.85952381,15.8
2025-08-04 06:25:00+00:00,621.7972923,63.22301587,0,23.44,627.1851282,62.58181818,0,23.1,17.12,94.03961905,122.751507,23.52980952,15.836
2025-08-04 06:30:00+00:00,637.1117308,62.21818182,0.006338462,23.43892857,639.580979,61.87125874,0,23.17221429,17.2,94.86785714,140.6715846,24.08428571,15.93425
