,HTRK_VEN01_EM01_P,HTRK_VEN01_FCI01
2025-09-23 14:00:00+00:00,13.43879798,22446.97475
2025-09-23 14:05:00+00:00,4.953446154,9049.223082
2025-09-23 14:10:00+00:00,4.597454546,7840
2025-09-23 14:15:00+00:00,4.286381579,7840
2025-09-23 14:20:00+00:00,4.329636364,7833.200667
2025-09-23 14:25:00+00:00,4.547044156,7640.131143
2025-09-23 14:30:00+00:00,4.626747899,7743.719333
2025-09-23 14:35:00+00:00,4.401733333,7799.9
2025-09-23 14:40:00+00:00,4.321571238,7805.001714
2025-09-23 14:45:00+00:00,4.142545455,7688.76975
2025-09-23 14:50:00+00:00,4.287836257,7719.07
2025-09-23 14:55:00+00:00,4.304444444,7707.018985
2025-09-23 15:00:00+00:00,4.274833333,7698.73
2025-09-23 15:05:00+00:00,4.18202906,7449.274
2025-09-23 15:10:00+00:00,4.157248246,7386.91
2025-09-23 15:15:00+00:00,4.074235294,7386.91
2025-09-23 15:20:00+00:00,4.088698565,7386.91
2025-09-23 15:25:00+00:00,4.179776786,7386.91
2025-09-23 15:30:00+00:00,4.191919732,7386.91
2025-09-23 15:35:00+00:00,4.31535,7386.91
2025-09-23 15:40:00+00:00,4.451784741,7386.91
2025-09-23 15:45:00+00:00,4.187097034,7386.91
2025-09-23 15:50:00+00:00,3.99374,7386.91
2025-09-23 15:55:00+00:00,3.852752976,7386.91
2025-09-23 16:00:00+00:00,4.039704434,7386.91
2025-09-23 16:05:00+00:00,3.833555556,7313.6545
2025-09-23 16:10:00+00:00,3.876,7122.194
2025-09-23 16:15:00+00:00,4.07655614,7365.65
2025-09-23 16:20:00+00:00,4.08184,7475.23625
2025-09-23 16:25:00+00:00,4.286034483,7650.04125
2025-09-23 16:30:00+00:00,4.328414286,7344.33
2025-09-23 16:35:00+00:00,4.013590909,7358.9825
2025-09-23 16:40:00+00:00,3.984426573,7546.315333
2025-09-23 16:45:00+00:00,4.0128,7322.95
2025-09-23 16:50:00+00:00,4.21,7322.95
2025-09-23 16:55:00+00:00,4.072515152,7374.37725
2025-09-23 17:00:00+00:00,3.912280702,7603.350958
2025-09-23 17:05:00+00:00,3.911561129,7616.82
2025-09-23 17:10:00+00:00,3.782402375,7616.82
2025-09-23 17:15:00+00:00,3.898053512,7340.6276
2025-09-23 17:20:00+00:00,4.090577778,7527.178909
2025-09-23 17:25:00+00:00,3.639384615,7575.54
2025-09-23 17:30:00+00:00,3.55,7575.54
2025-09-23 17:35:00+00:00,3.999609498,7575.54
2025-09-23 17:40:00+00:00,4.073796296,7536.437731
2025-09-23 17:45:00+00:00,3.99,7554.81
2025-09-23 17:50:00+00:00,4.147590909,7363.998
2025-09-23 17:55:00+00:00,4.0256,7236.79
2025-09-23 18:00:00+00:00,4.074333333,7382.579143
2025-09-23 18:05:00+00:00,4.058166667,7730.330079
2025-09-23 18:10:00+00:00,3.996610526,7564.204333
2025-09-23 18:15:00+00:00,3.939150595,7318.349636
2025-09-23 18:20:00+00:00,4.028536797,7492.29
2025-09-23 18:25:00+00:00,4.256918807,7455.784737
2025-09-23 18:30:00+00:00,4.152844156,7431.899606
2025-09-23 18:35:00+00:00,4.125833333,7388.785
2025-09-23 18:40:00+00:00,4.2734,7429.24
2025-09-23 18:45:00+00:00,3.977353659,7429.24
2025-09-23 18:50:00+00:00,3.991084936,7599.1827
2025-09-23 18:55:00+00:00,4.155337513,7408.1
2025-09-23 19:00:00+00:00,2.734087719,4444.86
2025-09-23 19:05:00+00:00,0.11,0
2025-09-23 19:10:00+00:00,0.11,0
2025-09-23 19:15:00+00:00,0.11,0
2025-09-23 19:20:00+00:00,0.11,0
2025-09-23 19:25:00+00:00,0.11,0
2025-09-23 19:30:00+00:00,0.11,0
2025-09-23 19:35:00+00:00,0.11,0
2025-09-23 19:40:00+00:00,0.11,0
2025-09-23 19:45:00+00:00,0.11,0
2025-09-23 19:50:00+00:00,0.11,0
2025-09-23 19:55:00+00:00,0.11,0
2025-09-23 20:00:00+00:00,0.11,0
2025-09-23 20:05:00+00:00,0.11,0
2025-09-23 20:10:00+00:00,0.11,0
2025-09-23 20:15:00+00:00,0.11,0
2025-09-23 20:20:00+00:00,0.11,0
2025-09-23 20:25:00+00:00,0.11,0
2025-09-23 20:30:00+00:00,0.11,0
2025-09-23 20:35:00+00:00,0.11,0
2025-09-23 20:40:00+00:00,0.11,0
2025-09-23 20:45:00+00:00,0.11,0
2025-09-23 20:50:00+00:00,0.11,0
2025-09-23 20:55:00+00:00,0.11,0
2025-09-23 21:00:00+00:00,0.11,0
2025-09-23 21:05:00+00:00,0.11,0
2025-09-23 21:10:00+00:00,0.110192308,0
2025-09-23 21:15:00+00:00,0.11018,0
2025-09-23 21:20:00+00:00,0.11,0
2025-09-23 21:25:00+00:00,0.11,0
2025-09-23 21:30:00+00:00,0.11,0
2025-09-23 21:35:00+00:00,0.11,0
2025-09-23 21:40:00+00:00,0.11,0
2025-09-23 21:45:00+00:00,0.11,0
2025-09-23 21:50:00+00:00,0.11,0
2025-09-23 21:55:00+00:00,0.11,0
2025-09-23 22:00:00+00:00,0.11,0
2025-09-23 22:05:00+00:00,0.11,0
2025-09-23 22:10:00+00:00,0.11,0
2025-09-23 22:15:00+00:00,0.11,0
2025-09-23 22:20:00+00:00,0.11,0
2025-09-23 22:25:00+00:00,0.11,0
2025-09-23 22:30:00+00:00,0.11,0
2025-09-23 22:35:00+00:00,0.11,0
2025-09-23 22:40:00+00:00,0.11,0
2025-09-23 22:45:00+00:00,0.11,0
2025-09-23 22:50:00+00:00,0.11,0
2025-09-23 22:55:00+00:00,0.11,0
2025-09-23 23:00:00+00:00,0.11,0
2025-09-23 23:05:00+00:00,0.11,0
2025-09-23 23:10:00+00:00,0.11,0
2025-09-23 23:15:00+00:00,0.11,0
2025-09-23 23:20:00+00:00,0.11,0
2025-09-23 23:25:00+00:00,0.11,0
2025-09-23 23:30:00+00:00,0.11,0
2025-09-23 23:35:00+00:00,0.11,0
2025-09-23 23:40:00+00:00,0.11,0
2025-09-23 23:45:00+00:00,0.11,0
2025-09-23 23:50:00+00:00,0.11,0
2025-09-23 23:55:00+00:00,0.11,0
2025-09-24 00:00:00+00:00,0.11,0
2025-09-24 00:05:00+00:00,0.11,0
2025-09-24 00:10:00+00:00,0.11,0
2025-09-24 00:15:00+00:00,0.11,0
2025-09-24 00:20:00+00:00,0.11,0
2025-09-24 00:25:00+00:00,0.11,0
2025-09-24 00:30:00+00:00,0.11,0
2025-09-24 00:35:00+00:00,0.11,0
2025-09-24 00:40:00+00:00,0.11,0
2025-09-24 00:45:00+00:00,0.11,0
2025-09-24 00:50:00+00:00,0.11,0
2025-09-24 00:55:00+00:00,0.11,0
2025-09-24 01:00:00+00:00,0.11,0
2025-09-24 01:05:00+00:00,0.11,0
2025-09-24 01:10:00+00:00,0.11,0
2025-09-24 01:15:00+00:00,0.11,0
2025-09-24 01:20:00+00:00,0.11,0
2025-09-24 01:25:00+00:00,0.11,0
2025-09-24 01:30:00+00:00,0.11,0
2025-09-24 01:35:00+00:00,0.11,0
2025-09-24 01:40:00+00:00,0.11,0
2025-09-24 01:45:00+00:00,0.11,0
2025-09-24 01:50:00+00:00,0.11,0
2025-09-24 01:55:00+00:00,0.11,0
2025-09-24 02:00:00+00:00,0.11,0
2025-09-24 02:05:00+00:00,0.11,0
2025-09-24 02:10:00+00:00,0.11,0
2025-09-24 02:15:00+00:00,0.11,0
2025-09-24 02:20:00+00:00,0.11,0
2025-09-24 02:25:00+00:00,0.11,0
2025-09-24 02:30:00+00:00,0.11,0
2025-09-24 02:35:00+00:00,0.11,0
2025-09-24 02:40:00+00:00,0.11,0
2025-09-24 02:45:00+00:00,0.11,0
2025-09-24 02:50:00+00:00,0.11,0
2025-09-24 02:55:00+00:00,0.11,0
2025-09-24 03:00:00+00:00,0.11,0
2025-09-24 03:05:00+00:00,0.11,0
2025-09-24 03:10:00+00:00,2.2925,1847.39
2025-09-24 03:15:00+00:00,19.4113,28952.93629
2025-09-24 03:20:00+00:00,7.370516667,14143.02545
2025-09-24 03:25:00+00:00,4.685363636,9365.431
2025-09-24 03:30:00+00:00,4.966478469,9559.277267
2025-09-24 03:35:00+00:00,4.869461539,9749.314
2025-09-24 03:40:00+00:00,4.826923077,9799.9975
2025-09-24 03:45:00+00:00,4.69102381,9447.073333
2025-09-24 03:50:00+00:00,4.505845299,9486.478
2025-09-24 03:55:00+00:00,4.529608991,9526.584
2025-09-24 04:00:00+00:00,4.512888889,9520
2025-09-24 04:05:00+00:00,4.46,9520
2025-09-24 04:10:00+00:00,4.942340351,10456.15225
2025-09-24 04:15:00+00:00,5.211304825,10958.015
2025-09-24 04:20:00+00:00,5.378010774,11180.18692
2025-09-24 04:25:00+00:00,5.361777778,11336.43083
2025-09-24 04:30:00+00:00,5.4078,11563.32
2025-09-24 04:35:00+00:00,5.519501087,11736.25411
2025-09-24 04:40:00+00:00,5.652221612,12010.66
2025-09-24 04:45:00+00:00,5.7025,12101.36
2025-09-24 04:50:00+00:00,5.744964103,12268.624
2025-09-24 04:55:00+00:00,5.747263636,12453.878
2025-09-24 05:00:00+00:00,5.949165236,12559.49
2025-09-24 05:05:00+00:00,5.832119048,12443.256
2025-09-24 05:10:00+00:00,5.9508,12723.7092
2025-09-24 05:15:00+00:00,6.009038462,12751.315
2025-09-24 05:20:00+00:00,6.008237658,12880
2025-09-24 05:25:00+00:00,5.803253589,12864.112
2025-09-24 05:30:00+00:00,6.081172006,13025.71271
2025-09-24 05:35:00+00:00,6.353972727,13171.24697
2025-09-24 05:40:00+00:00,6.087764706,13146.73486
2025-09-24 05:45:00+00:00,6.171375,13009.63414
2025-09-24 05:50:00+00:00,5.927242325,13206.73804
2025-09-24 05:55:00+00:00,6.250553114,13311.52533
2025-09-24 06:00:00+00:00,6.194757021,13302.99972
2025-09-24 06:05:00+00:00,6.215790866,13428.09933
2025-09-24 06:10:00+00:00,6.235823188,13290.18635
2025-09-24 06:15:00+00:00,6.598342754,13213.534
2025-09-24 06:20:00+00:00,6.333809524,13345.5165
2025-09-24 06:25:00+00:00,6.3732,13505.26675
2025-09-24 06:30:00+00:00,6.520560037,13637.91365
2025-09-24 06:35:00+00:00,6.433005229,13759.89703
2025-09-24 06:40:00+00:00,6.21,13842.31
2025-09-24 06:45:00+00:00,6.437621212,14022.1117
2025-09-24 06:50:00+00:00,6.643865132,14249.34549
2025-09-24 06:55:00+00:00,6.784853859,14301.51525
2025-09-24 07:00:00+00:00,6.869309524,14210.44875
2025-09-24 07:05:00+00:00,6.94622479,14452.061
2025-09-24 07:10:00+00:00,7.07386,14760.67298
2025-09-24 07:15:00+00:00,7.339488889,15112.21733
2025-09-24 07:20:00+00:00,7.418090909,15382.942
2025-09-24 07:25:00+00:00,7.449808201,15637.22955
2025-09-24 07:30:00+00:00,7.808614734,15869.15515
2025-09-24 07:35:00+00:00,7.698965035,15969.19821
2025-09-24 07:40:00+00:00,8.068424403,15945.3225
2025-09-24 07:45:00+00:00,7.972461539,16087.01942
2025-09-24 07:50:00+00:00,7.959333333,16175.48
2025-09-24 07:55:00+00:00,8.13702381,16354.14182
2025-09-24 08:00:00+00:00,8.2414375,16334.63985
2025-09-24 08:05:00+00:00,8.523835484,16432.43102
2025-09-24 08:10:00+00:00,8.1418,16479.09
2025-09-24 08:15:00+00:00,8.286575,16696.43457
2025-09-24 08:20:00+00:00,8.519030769,16660.49771
2025-09-24 08:25:00+00:00,8.723157895,17203.44833
2025-09-24 08:30:00+00:00,8.702421053,17386.64509
2025-09-24 08:35:00+00:00,8.939389474,17694.95656
2025-09-24 08:40:00+00:00,8.9664,17992.30829
2025-09-24 08:45:00+00:00,9.367782456,18208.12
2025-09-24 08:50:00+00:00,9.563885826,18522.12046
2025-09-24 08:55:00+00:00,9.764499546,18731.82
2025-09-24 09:00:00+00:00,10.06079485,19021.20675
2025-09-24 09:05:00+00:00,10.23630976,19382.37246
2025-09-24 09:10:00+00:00,10.66223382,20031.05441
2025-09-24 09:15:00+00:00,10.8,20152.22
2025-09-24 09:20:00+00:00,10.8,20152.22
2025-09-24 09:25:00+00:00,11.0385,20639.29467
2025-09-24 09:30:00+00:00,11.47193939,21025.32257
2025-09-24 09:35:00+00:00,11.8560119,21401.93862
2025-09-24 09:40:00+00:00,12.13193679,21658.11154
2025-09-24 09:45:00+00:00,12.51157143,22027.20218
2025-09-24 09:50:00+00:00,12.80104813,22382.87356
2025-09-24 09:55:00+00:00,12.72446753,22532.30433
2025-09-24 10:00:00+00:00,13.26173774,22966.11872
2025-09-24 10:05:00+00:00,13.57912554,23297.91437
2025-09-24 10:10:00+00:00,13.63030364,23327.92556
2025-09-24 10:15:00+00:00,13.78227972,23923.7308
2025-09-24 10:20:00+00:00,14.27036667,24205.582
2025-09-24 10:25:00+00:00,14.50798519,24421.20725
2025-09-24 10:30:00+00:00,15.1704913,24895.588
2025-09-24 10:35:00+00:00,14.71022,25082.40133
2025-09-24 10:40:00+00:00,15.01965909,25174.50568
2025-09-24 10:45:00+00:00,15.06861282,24942.67267
2025-09-24 10:50:00+00:00,15.25119192,25100.5664
2025-09-24 10:55:00+00:00,15.66688793,25361.5624
2025-09-24 11:00:00+00:00,15.74020467,25329.9452
2025-09-24 11:05:00+00:00,15.49583509,25319.4342
2025-09-24 11:10:00+00:00,15.78826923,25012.64
2025-09-24 11:15:00+00:00,15.56538095,24902.93448
2025-09-24 11:20:00+00:00,15.39149855,24910.82603
2025-09-24 11:25:00+00:00,15.47592589,24909.71231
2025-09-24 11:30:00+00:00,15.56152448,25000.31133
2025-09-24 11:35:00+00:00,15.46766667,24924.24143
2025-09-24 11:40:00+00:00,15.61745238,25128.8788
2025-09-24 11:45:00+00:00,15.89666176,25128.5425
2025-09-24 11:50:00+00:00,15.91014615,25035.62175
2025-09-24 11:55:00+00:00,15.74280952,24938.492
2025-09-24 12:00:00+00:00,15.83042513,24955.4089
2025-09-24 12:05:00+00:00,15.84598718,24933.77857
2025-09-24 12:10:00+00:00,15.60945455,24957.57234
2025-09-24 12:15:00+00:00,15.4585973,25010.79236
2025-09-24 12:20:00+00:00,15.60559091,24886.80546
2025-09-24 12:25:00+00:00,15.6338,24831.8195
2025-09-24 12:30:00+00:00,15.76225758,24906.372
2025-09-24 12:35:00+00:00,15.53335897,24883.37619
2025-09-24 12:40:00+00:00,15.46619641,25015.54652
2025-09-24 12:45:00+00:00,15.43202078,25023.86029
2025-09-24 12:50:00+00:00,15.70395833,25023.40694
2025-09-24 12:55:00+00:00,14.9437037,24873.39768
2025-09-24 13:00:00+00:00,15.77909804,25205.92936
2025-09-24 13:05:00+00:00,15.44368811,25143.94
2025-09-24 13:10:00+00:00,15.70207018,24896.80177
2025-09-24 13:15:00+00:00,15.78492151,25053.19289
2025-09-24 13:20:00+00:00,15.62482143,24952.59506
2025-09-24 13:25:00+00:00,15.49246252,24912.83921
2025-09-24 13:30:00+00:00,15.39199974,24870.02267
2025-09-24 13:35:00+00:00,15.25256149,24487.35036
2025-09-24 13:40:00+00:00,15.58440404,24851.42925
2025-09-24 13:45:00+00:00,15.01655836,24708.76447
2025-09-24 13:50:00+00:00,15.10983636,24731.80646
2025-09-24 13:55:00+00:00,15.357,24720.98375
2025-09-24 14:00:00+00:00,13.36409665,23924.98348
2025-09-24 14:05:00+00:00,8.115712181,14963.85485
2025-09-24 14:10:00+00:00,4.325169231,7698.73
2025-09-24 14:15:00+00:00,4.176268398,7422.753889
2025-09-24 14:20:00+00:00,4.15337,7418.933727
2025-09-24 14:25:00+00:00,4.222535575,7605.770385
2025-09-24 14:30:00+00:00,4.232939518,7657.88
2025-09-24 14:35:00+00:00,4.339336296,7640.909233
2025-09-24 14:40:00+00:00,4.370794427,7437.651458
2025-09-24 14:45:00+00:00,4.3377,7581.20135
2025-09-24 14:50:00+00:00,4.26071345,7840
2025-09-24 14:55:00+00:00,4.175787546,7829.376946
2025-09-24 15:00:00+00:00,4.114103896,7804.435455
2025-09-24 15:05:00+00:00,4.136561539,7782.265333
2025-09-24 15:10:00+00:00,4.215654483,7779.77
2025-09-24 15:15:00+00:00,4.007432602,7779.77
2025-09-24 15:20:00+00:00,3.969810109,7774.3214
2025-09-24 15:25:00+00:00,4.040402778,7749.281
2025-09-24 15:30:00+00:00,4.199157895,7759.59
2025-09-24 15:35:00+00:00,4.25538756,7759.59
2025-09-24 15:40:00+00:00,4.270235294,7759.59
2025-09-24 15:45:00+00:00,4.280883117,7764.222
2025-09-24 15:50:00+00:00,4.273642937,7992.161323
2025-09-24 15:55:00+00:00,4.19704262,7901.603613
2025-09-24 16:00:00+00:00,4.333966667,7714.543333
2025-09-24 16:05:00+00:00,4.0384,7678.33
2025-09-24 16:10:00+00:00,4.160461539,7661.561
2025-09-24 16:15:00+00:00,4.267288889,7657.88
2025-09-24 16:20:00+00:00,4.296215054,7655.902531
2025-09-24 16:25:00+00:00,4.2669375,7796.688214
2025-09-24 16:30:00+00:00,4.18724359,7625.975778
2025-09-24 16:35:00+00:00,4.141996731,7714.594667
2025-09-24 16:40:00+00:00,4.16602139,7859.97
2025-09-24 16:45:00+00:00,4.196711111,7859.97
2025-09-24 16:50:00+00:00,4.286096104,7588.716667
2025-09-24 16:55:00+00:00,4.258078947,7741.998345
2025-09-24 17:00:00+00:00,4.297812284,7840
2025-09-24 17:05:00+00:00,4.2326,7813.935
2025-09-24 17:10:00+00:00,4.112266667,7623.02425
2025-09-24 17:15:00+00:00,4.070333333,7664.778
2025-09-24 17:20:00+00:00,4.079333333,7649.539778
2025-09-24 17:25:00+00:00,4.074277778,7333.854
2025-09-24 17:30:00+00:00,4.096605114,7331.705938
2025-09-24 17:35:00+00:00,3.994352814,7471.33
2025-09-24 17:40:00+00:00,3.880925,7471.33
2025-09-24 17:45:00+00:00,4.014807018,7574.438385
2025-09-24 17:50:00+00:00,3.866063152,7677.118
2025-09-24 17:55:00+00:00,4.120307692,7450.32
2025-09-24 18:00:00+00:00,4.099818182,7450.32
2025-09-24 18:05:00+00:00,4.024532967,7450.32
2025-09-24 18:10:00+00:00,3.825323887,7450.32
2025-09-24 18:15:00+00:00,4.213888457,7458.306769
2025-09-24 18:20:00+00:00,4,7429.24
2025-09-24 18:25:00+00:00,4.015166667,7364.512
2025-09-24 18:30:00+00:00,4.0834205,7174.742857
2025-09-24 18:35:00+00:00,4.174833333,7402.449333
2025-09-24 18:40:00+00:00,4.273988095,7386.91
2025-09-24 18:45:00+00:00,4.293227994,7386.91
2025-09-24 18:50:00+00:00,3.765467532,7386.91
2025-09-24 18:55:00+00:00,4.050166667,7365.65
2025-09-24 19:00:00+00:00,1.105949495,1651.116732
2025-09-24 19:05:00+00:00,0.11,0
2025-09-24 19:10:00+00:00,0.11,0
2025-09-24 19:15:00+00:00,0.11,0
2025-09-24 19:20:00+00:00,0.11,0
2025-09-24 19:25:00+00:00,0.11,0
2025-09-24 19:30:00+00:00,0.11,0
2025-09-24 19:35:00+00:00,0.11,0
2025-09-24 19:40:00+00:00,0.11,0
2025-09-24 19:45:00+00:00,0.11,0
2025-09-24 19:50:00+00:00,0.11,0
2025-09-24 19:55:00+00:00,0.11,0
2025-09-24 20:00:00+00:00,0.11,0
2025-09-24 20:05:00+00:00,0.1105,0
2025-09-24 20:10:00+00:00,0.11,0
2025-09-24 20:15:00+00:00,0.11,0
2025-09-24 20:20:00+00:00,0.11,0
2025-09-24 20:25:00+00:00,0.11,0
2025-09-24 20:30:00+00:00,0.11,0
2025-09-24 20:35:00+00:00,0.11,0
2025-09-24 20:40:00+00:00,0.11,0
2025-09-24 20:45:00+00:00,0.11,0
2025-09-24 20:50:00+00:00,0.11,0
2025-09-24 20:55:00+00:00,0.11,0
