,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,R05_07_N_MVV01,R05_07_V_MVV01,HTRK_RAD03_TF01
2025-09-22 14:15:00+00:00,551.648295,62.9957728,23.4,565.0134532,62.01390461,23.32,16.57822222,234.4254389,84.8989405,22.19077441,13.49408533,0,0,34.36482415
2025-09-22 14:30:00+00:00,541.4898372,62.46546411,23.4,550.303233,63.55484585,23.3,17.26238095,237.8935714,249.665004,20.42196429,13.64081349,0,0,33.51073609
2025-09-22 14:45:00+00:00,531.7301737,62.5649751,23.4,539.9245959,63.11880653,23.36888889,16.04095238,241.3853875,116.193147,18.55175499,13.66483598,0,0,32.66455783
2025-09-22 15:00:00+00:00,524.743565,62.96693874,23.4,529.8465005,63.44573679,23.36651852,17.388,244.9259836,234.6267554,16.55398918,13.21435678,0,0,31.92466667
2025-09-22 15:15:00+00:00,519.2562701,61.70274042,23.4,523.5557646,60.908261,23.5015873,17.08237786,247.7970058,224.0350669,14.83108947,13.51937229,0,0,31.29371137
2025-09-22 15:30:00+00:00,513.609664,62.86586469,23.4,517.5948563,63.07885261,23.60857143,16.92367347,251.2088889,187.2068461,12.78181818,13.78387755,0,0,30.54234694
2025-09-22 15:45:00+00:00,509.7582395,63.00197762,23.425,512.6747201,63.57984277,23.5625,16.94282275,254.3498571,67.9489402,10.74752381,13.31210582,0,0,30.00171652
2025-09-22 16:00:00+00:00,506.1499734,63.56815777,23.4,507.6214403,63.29528265,23.52835979,16.30019048,257.8266667,98.44935828,8.4845,13.05392424,0,0,29.58244444
2025-09-22 16:15:00+00:00,503.7568079,63.61350207,23.39230769,504.9001623,64.44312922,23.46071429,17.77327534,260.8620094,47.79926669,6.420533395,12.93614126,0,0,29.22052721
2025-09-22 16:30:00+00:00,505.3920875,62.38017677,23.3,507.0939394,63.42656566,23.315,16.98444444,264.0433333,20.51591453,4.207333333,12.42587037,0,0,28.88007937
2025-09-22 16:45:00+00:00,503.5357143,63.03686591,23.25595238,506.3968254,62.76190476,23.22857143,16.55142857,267.1122024,10.86446555,2.095357143,12.07375,0,0,28.49603175
2025-09-22 17:00:00+00:00,500.1428418,63.07192374,23.16,502.0012266,63.8448863,23.10666667,17.55266667,270.208018,4.124394711,-0.022433862,12.07047619,0,0,28.19440476
2025-09-22 17:15:00+00:00,497.6843467,62.35310245,23.1,499.4339827,63.51495244,23.02142857,16.21933107,273.3343014,0.822653617,-2.117176871,11.79065934,0,0,27.97142857
2025-09-22 17:30:00+00:00,496.0993255,62.51505291,23.1,498.3806533,63.3735594,22.92666667,17.14253968,276.3510185,0.064938272,-4.21978836,11.93243915,0,0,27.67925926
2025-09-22 17:45:00+00:00,494.1298444,63.06753636,23.0125,495.969354,62.63785292,22.88163265,16.37833333,279.4972526,0,-6.333010204,11.85125724,0,0,27.47869048
2025-09-22 18:00:00+00:00,494.0099578,62.78643875,22.95333333,495.6638652,63.82540152,22.8,16.51447619,282.590455,0,-8.434343915,11.648,0,0,27.3
2025-09-22 18:15:00+00:00,492.2521991,62.55963203,22.88319805,493.9071429,62.99314485,22.72342033,17.27204082,285.9204932,0,-10.64145408,12.10738095,0,0,27.09693878
2025-09-22 18:30:00+00:00,490.1607013,62.35750712,22.8,493.2357493,62.38208415,22.67185185,16.75333333,289.167209,0,-12.69529101,11.1197381,0,0,26.91333333
2025-09-22 18:45:00+00:00,489.7331443,62.64298942,22.8,492.9575758,63.87206954,22.6,17.34497355,292.2424762,0,-14.59845238,10.88833333,0,0,26.804
2025-09-22 19:00:00+00:00,489.7748991,15.58125,22.78333333,491.7119309,15.40554683,22.6,16.07833333,295.7776786,0,-16.65267857,10.82466667,0,0,26.60238095
2025-09-22 19:15:00+00:00,489.5417606,0,22.70666667,490.8679487,0,22.56,15.486,299.1636852,0,-18.57973906,10.44666667,0,0,26.529
2025-09-22 19:30:00+00:00,489.0679866,0,22.7,489.8424534,0,22.5,14.92047619,302.627415,0,-20.44333333,10.27460111,0,0,26.4
2025-09-22 19:45:00+00:00,488.3455556,0,22.7,488.9486443,0,22.45047619,14.47380952,306.1454444,0,-22.21329004,10.08,0,0,27.37666667
2025-09-22 20:00:00+00:00,486.7273232,0,22.65777778,488.4718559,0,22.4,14.04222222,309.3901852,0,-23.73333333,9.7332,0,0,34.08325926
2025-09-22 20:15:00+00:00,487.2602633,0,22.6,487.9524963,0,22.34777778,13.80357143,313.5007795,0,-25.53270331,9.747267522,0,0,41.65072279
2025-09-22 20:30:00+00:00,485.969701,0,22.6,488.395,0,22.3,13.67,317.3016667,0,-27.02960317,9.62225,0,0,42.79324074
2025-09-22 20:45:00+00:00,485.9433951,0,22.6,487.7602797,0,22.3,13.45714286,321.0326652,0,-28.41515688,9.449915414,0,0,40.57611395
2025-09-22 21:00:00+00:00,484.1467362,0,22.56222222,485.9639683,0,22.29666667,13.325,325.3706371,0,-29.77605372,9.455267677,0,0,40.75234432
2025-09-22 21:15:00+00:00,484.6579156,0,22.5,485.7083179,0,22.21621315,13.196337,329.1251915,0,-30.88357642,9.249996753,0,0,40.62140568
2025-09-22 21:30:00+00:00,482.0918093,0,22.41095238,484.0908659,0,22.2,13.06,333.7106878,0,-32.02481481,9.03,0,0,40.73103704
2025-09-22 21:45:00+00:00,481.4032038,0,22.4,482.976024,0,22.2,13,338.0376077,0,-32.94148629,8.890500928,0,0,40.93571429
2025-09-22 22:00:00+00:00,481.6952393,0,22.4,482.763826,0,22.2,12.89925926,341.2978494,0,-33.49661849,8.943682984,0,0,41.11009979
2025-09-22 22:15:00+00:00,480.0833333,0,22.4,482.5268751,0,22.2,12.79285714,346.8227976,0,-34.26130952,9.076020408,0,0,41.02857143
2025-09-22 22:30:00+00:00,477.8241237,0,22.4,481.3969256,0,22.17851852,12.7,351.2911667,0,-34.66233333,9.168366667,0,0,41
2025-09-22 22:45:00+00:00,478.8722474,0,22.4,480.2217195,0,22.13076923,12.66025641,356.1736613,0,-34.9452381,9.294230769,0,0,41
2025-09-22 23:00:00+00:00,477.8105598,0,22.4,479.051115,0,22.1,12.6,203.7364451,0,-35,9.62627551,0,0,40.33769651
2025-09-22 23:15:00+00:00,476.2443684,0,22.4,478.3224139,0,22.1,12.5,4.53544733,0,-34.95511111,9.603768429,0,0,39.97092632
2025-09-22 23:30:00+00:00,476.4518673,0,22.4,477.9200312,0,22.1,12.5,9.310785147,0,-34.68955267,9.371956349,0,0,40.22912088
2025-09-22 23:45:00+00:00,475.9768161,0,22.4,476.2438208,0,22.1,12.5,13.976557,0,-34.22568519,9.254651852,0,0,40.30533333
2025-09-23 00:00:00+00:00,475.2751984,0,22.4,475.6584651,0,22.1,12.5,18.33518089,0,-33.69401876,8.969230442,0,0,40.99958464
2025-09-23 00:15:00+00:00,474.4693223,0,22.4,474.6363424,0,22.06164021,12.5,22.65672174,0,-32.91527778,8.8,0,0,41.43381119
2025-09-23 00:30:00+00:00,473.3435335,0,22.33993506,474.1952381,0,22,12.5,26.96974206,0,-32.02959957,8.946153846,0,0,41.3785989
2025-09-23 00:45:00+00:00,472.4571611,0,22.3,473.1075156,0,22,12.5,31.15976022,0,-30.9902963,8.967750505,0,0,41.2
2025-09-23 01:00:00+00:00,471.4950162,0,22.3,472.3070081,0,22,12.46,35.32643141,0,-29.81391525,8.918168498,0,0,41.11428571
2025-09-23 01:15:00+00:00,471.8442178,0,22.3,471.9105438,0,22,12.4,39.34388889,0,-28.50581818,8.781861472,0,0,41.02138889
2025-09-23 01:30:00+00:00,469.9362333,0,22.3,470.2464646,0,22,12.4,43.37568864,0,-27.05757576,8.48512037,0,0,41.19222222
2025-09-23 01:45:00+00:00,468.8311329,0,22.3,469.3867033,0,22,12.37678571,46.97801587,0,-25.58803571,8.387246599,0,0,41.33206793
2025-09-23 02:00:00+00:00,469.5533099,0,22.3,469.1388136,0,22,12.3,50.58351852,0,-24.0115,8.339666667,3.646011304,5.681777778,41.59325397
2025-09-23 02:15:00+00:00,468.4969625,0,22.3,469.0750065,0,22,12.25333333,54.32878009,0,-22.2882568,8.600892857,1.127760026,8,41.52142857
2025-09-23 02:30:00+00:00,469.0013124,0,22.25049573,469.7743967,0,22.00412698,12.14666667,57.92864158,0,-20.50886935,8.816079032,0.103870558,7.942513504,41.34251852
2025-09-23 02:45:00+00:00,478.3315296,0,22.28244898,489.8631574,0,22.05175737,12.02071429,61.49742063,0,-18.57746599,8.723156288,0.021292868,7.248345885,41.44706633
2025-09-23 03:00:00+00:00,481.6029842,57.65462963,22.39285714,489.9676768,49.53737374,22.08,14.48928571,64.88759428,0,-16.65401852,8.629301282,0.018550725,5.73319079,41.52214815
2025-09-23 03:15:00+00:00,476.5278571,61.51062925,22.44428571,485.2585325,61.49044366,22.05510204,20.11461538,68.16774376,0,-14.73510204,8.471031746,0,4.372105393,41.26046673
2025-09-23 03:30:00+00:00,479.3103791,62.66852789,22.49285714,485.5585565,61.64097384,22,17.15595238,71.44351852,0,-12.71510271,7.843895155,0,4.34,41.93732604
2025-09-23 03:45:00+00:00,483.4796627,62.81862245,22.4,487.4178314,61.29040404,22,17.95059524,74.59193529,0,-10.71740149,7.689876701,0,4.34,42.17050866
2025-09-23 04:00:00+00:00,486.2454545,63.17731158,22.4,488.9394949,60.30151515,21.9525,17.30101852,77.90028388,0,-8.546272487,7.637271356,0,4.659253981,42.19516667
2025-09-23 04:15:00+00:00,489.1430225,62.4907065,22.22133333,491.8247666,60.55761072,21.9,17.25555556,81.02323232,0,-6.458131313,7.287842112,0.001066667,6.345472601,42.57467484
2025-09-23 04:30:00+00:00,493.3244975,62.78651666,22.3,495.1594533,62.34988234,21.9,17.14642857,84.13554525,0.134543964,-4.338444096,7.166496599,0,8.113917886,42.46218112
2025-09-23 04:45:00+00:00,501.8224124,61.67827728,22.29775641,503.9625794,61.33902813,21.9,16.85494505,87.35090401,1.434991987,-2.121114249,7.194753691,0.068847711,9.871150871,42.76213194
2025-09-23 05:00:00+00:00,505.9113391,62.50318987,22.3,510.5034014,60.47278912,21.87857143,16.99285714,90.42881803,6.30505994,-0.012372449,7.342857143,0,11.9245603,42.87271825
2025-09-23 05:15:00+00:00,517.2249881,62.20282495,22.29755556,531.0002766,60.92222078,21.90683213,17,93.5383165,22.59901908,2.051245791,7.490666667,0.029305263,13.70117277,42.56986869
2025-09-23 05:30:00+00:00,549.0024704,62.22079627,22.30535714,568.980666,61.71084717,22.11802721,16.92142857,96.43643523,47.8332411,4.061756934,7.666499804,0.230403803,13.270281,42.69890873
2025-09-23 05:45:00+00:00,585.1103922,61.57429014,22.40714286,597.4500508,60.94004159,22.44,16.9,99.48172222,77.79039636,6.124080808,7.688717949,0.018111111,6.026893778,42.0271859
2025-09-23 06:00:00+00:00,612.5242986,62.17891284,22.32868687,666.1231825,60.8630028,22.52818519,16.94666667,102.9962147,113.5116641,8.499488095,8.262666667,0.278504371,0.607615924,41.69700794
2025-09-23 06:15:00+00:00,650.9573425,60.73526077,22.54612245,669.7844615,60.75448842,22.40340136,17.12857143,105.925167,144.142579,10.37479901,8.793759019,0.003809524,0.062318545,41.00763213
2025-09-23 06:30:00+00:00,662.4501861,61.67262541,22.416,682.6719192,61.34424856,22.4,17.16866667,109.2811111,178.3813891,12.50277778,9.515384615,0.136826901,0.02005848,40.49280562
2025-09-23 06:45:00+00:00,675.3386922,62.23392857,22.67628307,667.5758633,60.28227881,22.35075758,17.00605159,112.4505093,212.7265692,14.44765993,10.06166667,0.008181818,0.028925377,39.93670455
2025-09-23 07:00:00+00:00,705.0277778,62.19249639,22.61071429,694.9342115,61.27036907,22.45492063,17.17934066,116.0156931,271.196991,16.56996072,10.80937566,0.0156,0,38.96863853
2025-09-23 07:15:00+00:00,704.60112,61.94068223,22.90714286,687.6945229,60.52019976,22.56485261,16.99285714,119.2595382,197.9767568,18.38246908,11.62642913,0,0.010570382,38.37333333
2025-09-23 07:30:00+00:00,714.5277769,61.25056758,22.97857143,690.8906661,60.62002521,22.546,16.98571429,122.5391492,221.3176104,20.1236532,11.73364672,0,0.101552453,38.34911533
2025-09-23 07:45:00+00:00,756.4709441,61.3316917,23.05748299,751.7156949,61.70860053,22.58979592,16.97142857,126.4016968,334.5833297,22.06155553,11.8767582,0,0.004561553,37.98465918
2025-09-23 08:00:00+00:00,755.1498959,61.765,23.01390476,773.6256197,82.96319977,22.91066667,16.75385714,129.7219577,353.4141577,23.6200186,12.21156796,0,0,37.97094444
2025-09-23 08:15:00+00:00,757.0047681,61.13857274,23.11785714,826.8185312,109.0359511,23.01912698,17.03278061,133.5768878,368.7332195,25.28323653,12.567282,0,0,37.33178262
2025-09-23 08:30:00+00:00,762.7715882,60.37014493,23.1635,828.2264661,90.00524786,22.88622222,17.20666667,137.2970216,353.0183062,26.75630592,12.86794988,0,0,37.18524842
2025-09-23 08:45:00+00:00,762.1167334,61.22824963,23.28660714,839.3865781,125.3154802,23.14857143,16.90119048,141.4797619,461.389865,28.24846939,13.25016015,0,0,36.82121315
2025-09-23 09:00:00+00:00,754.6303446,61.94091229,23.37692308,792.2505571,89.31537314,23.15733333,16.92307692,145.4428651,329.633761,29.53416017,13.5506862,0,0,36.55925926
2025-09-23 09:15:00+00:00,756.7509785,62.77968453,23.55985185,769.3170418,76.44217893,23.03555556,17,149.556526,443.5397538,30.68420106,13.79219577,0,0.009244444,36.14610917
2025-09-23 09:30:00+00:00,777.3917866,63.24730764,23.65714286,781.1675309,100.1331103,23.08558957,16.96923077,153.9709864,484.7323878,31.75054113,14.06347611,0,0.009851031,35.96335996
2025-09-23 09:45:00+00:00,761.8052389,65.81349206,23.56666667,765.02873,115.1759082,23.4692381,16.94888889,158.0447944,497.6588543,32.62583935,14.30378788,0,0,35.80680181
2025-09-23 10:00:00+00:00,738.4394395,64.69125537,23.56034838,788.4737379,141.3799992,23.21448032,17.03446712,161.6487791,510.6973509,33.23749026,14.64203194,0,0,35.34659821
2025-09-23 10:15:00+00:00,689.4912437,65.90413105,23.63944444,690.9207872,70.22808466,23.12518519,17.19288889,167.0155236,524.235871,33.97373016,15.02942593,0.004425296,0,34.79473193
2025-09-23 10:30:00+00:00,691.0756296,64.11190139,23.52335884,685.0994073,63.27932782,22.92981859,17.12959184,171.392919,565.1532179,34.36488095,15.28406593,0,0,35.06990311
2025-09-23 10:45:00+00:00,692.565,65.68069986,23.59461905,691.9629764,65.91067917,23.17166667,17.02888889,175.8773138,422.5495605,34.58,15.13303439,0,0,35.0565845
2025-09-23 11:00:00+00:00,670.341942,66.66860744,23.6797619,657.8837611,65.97824027,23.05238095,17.09170068,180.4093376,534.3939965,34.7,15.4317602,0,0.064354268,34.99468407
2025-09-23 11:15:00+00:00,650.4291133,67.79047619,23.52777778,647.4729858,66.89823275,23.06571429,17.12133333,184.9137389,530.9602287,34.57924242,15.43145872,0,0,34.95444264
2025-09-23 11:30:00+00:00,645.3460884,66.74339054,23.53469388,631.0561041,66.65621686,23.05,17.18857143,189.370653,528.78825,34.28560606,15.69765228,0,0,35.03102041
2025-09-23 11:45:00+00:00,642.9269592,66.54232804,23.53392857,634.3140404,66.82228327,22.92,17.10714286,193.890359,522.7358524,33.88441026,16.1922,0,0,33.9001164
2025-09-23 12:00:00+00:00,635.475843,65.05408679,23.49623016,643.5030063,67.71687607,22.93701299,17.17460317,198.2217077,513.2401502,33.30688776,16.20182823,0,0,33.11279762
2025-09-23 12:15:00+00:00,641.5731539,64.50095691,23.51,625.1923906,66.18819524,23.01333333,17.19777778,202.4990159,502.1113612,32.55834921,17.08335556,0,0,32.2134596
2025-09-23 12:30:00+00:00,649.0090085,64.51717687,23.52607143,667.9084167,65.10793811,22.97519841,17.30904762,206.8614626,489.8376031,31.65744898,16.43194558,0,0.089230769,31.46346154
2025-09-23 12:45:00+00:00,643.9112963,63.03365801,23.43428571,634.8520731,64.68994745,22.98,17.25833333,211.1741706,474.7245021,30.56845238,16.87846296,0.077473684,0,30.7648254
2025-09-23 13:00:00+00:00,621.8637755,66.8690943,23.46857143,609.1519399,67.58590566,22.98571429,17.02261905,215.1064286,459.059578,29.43450577,16.84725094,0,0,30.14708668
2025-09-23 13:15:00+00:00,603.8486037,66.0840404,23.49587302,586.318655,66.63829839,23,17.24666667,219.1555165,438.2410558,28.13070899,16.49788431,0,0,29.66648065
2025-09-23 13:30:00+00:00,592.2935185,66.13253968,23.37190476,578.0744048,67.28430578,23.04666667,17.19809524,223.0244899,415.2956755,26.71800866,16.54282155,0,0,29.27919192
2025-09-23 13:45:00+00:00,579.9193401,64.55548469,23.36166667,568.7540995,66.52916968,23.1,17,226.829881,392.5334824,25.21660714,16.59811147,0,0,28.93630037
2025-09-23 14:00:00+00:00,557.1785714,65.04680098,23.2407619,560.6322381,64.02559198,23.12952381,16.64633333,230.6558069,365.245394,23.52840212,16.16777713,0,0,28.57866667
2025-09-23 14:15:00+00:00,542.5684932,63.88564887,23.22142857,552.4010331,61.52391466,23.29375,16.07380952,234.2525737,337.005532,21.82760771,16.01806349,0,0,28.30408163
2025-09-23 14:30:00+00:00,533.8840336,64.64556878,23.34666667,542.8907657,61.60740741,23.46,16.92733333,237.7205628,307.4080969,20.0821645,15.79467677,0,0,28.00555556
2025-09-23 14:45:00+00:00,526.7694444,63.55704115,23.41714286,533.6504846,61.39556232,23.5806576,17.24461538,240.965974,279.5669331,18.36693307,15.58040247,0,0,27.72650794
2025-09-23 15:00:00+00:00,519.4347906,63.58961969,23.46428571,526.979377,61.40618893,23.66777778,16.71666667,244.6982011,243.6978778,16.24530159,15.76152381,0,0,27.52186364
2025-09-23 15:15:00+00:00,513.0526515,64.48175611,23.4,519.9561316,60.69695629,23.78571429,17.08681319,248.0373932,210.0244625,14.2653312,15.64798077,0,0,27.31387987
2025-09-23 15:30:00+00:00,510.5938858,63.9247989,23.41435897,514.7867568,61.1841677,23.87466667,17.01239731,251.1377277,176.6325686,12.32413955,15.81658333,0,0,27.14834325
2025-09-23 15:45:00+00:00,506.5402394,63.37466204,23.59625,510.6049647,61.36526818,23.9,16.60598639,254.4741872,141.2858308,10.20895081,14.9744802,0,0,26.95436508
2025-09-23 16:00:00+00:00,503.4613613,63.66957283,23.57640212,507.7253227,61.71906338,23.83360847,16.99619048,257.5159341,107.8547196,8.166410256,14.56459921,0,0,26.81118519
2025-09-23 16:15:00+00:00,500.3560941,63.74821429,23.47714286,504.3409864,61.00307485,23.66183673,17.4222619,260.70125,69.56434296,6.040136054,14.27142857,0,0,26.64285714
2025-09-23 16:30:00+00:00,497.964508,63.89582568,23.4,502.3054224,60.86353646,23.55333333,16.25,263.9250556,42.59266137,3.848952381,13.85418562,0,0,26.53555556
2025-09-23 16:45:00+00:00,496.7526431,63.61332926,23.4,499.971164,60.19006734,23.40222222,16.99277778,267.0770265,15.56970598,1.659936508,13.34569683,0,0,26.33333333
2025-09-23 17:00:00+00:00,495.6998029,63.67612439,23.31428571,499.6925741,61.34388343,23.29857143,17.17738095,270.0866468,4.675981918,-0.373551587,12.7806627,0,0,26.26428571
2025-09-23 17:15:00+00:00,494.4803756,64.35612795,23.21538462,497.6709504,61.47206036,23.20444444,16.23076923,273.1403331,0.844940641,-2.460714286,12.39083333,0,0,26.12666667
2025-09-23 17:30:00+00:00,494.2695422,64.20062715,23.13571429,496.867894,61.4355926,23.13047619,16.67869048,276.1149725,0.070325798,-4.513428417,12.01788233,0,0,26.07509158
2025-09-23 17:45:00+00:00,494.2447863,64.2566182,23.04666667,496.1780642,61.45255727,23.04666667,16.88,279.3050707,0,-6.694604618,11.82632121,0,0,25.99300163
2025-09-23 18:00:00+00:00,494.2307823,63.5030303,23,495.3615945,61.41329623,23,16.02539683,282.5839678,0,-8.902057823,11.5640832,0,0,25.9
2025-09-23 18:15:00+00:00,494.7303562,64.25532107,22.98003968,494.3751075,61.62266795,22.92,17.76384127,285.3527226,0,-10.70152098,11.47737821,0,0,25.84666667
2025-09-23 18:30:00+00:00,494.4812139,64.53880643,22.9,494.1108142,61.33506018,22.81428571,15.63928571,288.9080357,0,-12.98221939,11.37258929,0,0,25.7422619
2025-09-23 18:45:00+00:00,493.0505183,63.65913312,22.89555556,492.9809894,61.40259248,22.75246032,17.52322222,291.9737844,0,-14.89048016,11.2387619,0,0,25.64518519
2025-09-23 19:00:00+00:00,493.4716337,4.303125446,22.8,494.1026372,9.463358523,22.7,15.24285714,295.6855329,0,-17.10115646,11.2638322,0,0,25.6
2025-09-23 19:15:00+00:00,492.0197293,0,22.8,493.4454306,0,22.67333333,15.76222222,298.9681786,0,-18.9363189,11.19469392,0,0,25.6
2025-09-23 19:30:00+00:00,492.4092971,0,22.8,492.3429996,0,22.6,16.12857143,302.460771,0,-20.77863946,11.06721487,0,0,25.52738095
2025-09-23 19:45:00+00:00,490.613321,0,22.73928571,491.6477449,0,22.6,16.3,306.1552249,0,-22.65625071,10.78102222,0,0,25.5
2025-09-23 20:00:00+00:00,490.3637228,0,22.7,491.9307751,0,22.59857143,16.3,309.4636036,0,-24.21702742,10.72151412,0,0,25.4987013
2025-09-23 20:15:00+00:00,489.380508,0,22.7,491.2878596,0,22.50533333,16.20166667,313.3994188,0,-25.90704274,10.57810185,0,0,25.40545455
2025-09-23 20:30:00+00:00,487.6011905,0,22.69761905,490.031754,0,22.5,15.85571429,317.3075397,0,-27.47857143,10.34714286,0,0,25.4
2025-09-23 20:45:00+00:00,487.2892485,0,22.6,489.2037037,0,22.44,15.43214286,321.2086397,0,-28.84219697,10.23628788,0,0,25.4
2025-09-23 21:00:00+00:00,486.3973628,0,22.6,488.4369018,0,22.4,15.05934066,325.2106385,0,-30.18171923,10.25233277,0,0,25.4
2025-09-23 21:15:00+00:00,485.5758808,0,22.6,488.3544963,0,22.36,14.7397619,329.1858333,0,-31.32321429,10.12262857,0,0,25.4
2025-09-23 21:30:00+00:00,485.1233333,0,22.57333333,487.9387205,0,22.3,14.46,333.8640159,0,-32.45424603,10.04527778,0,0,25.83066667
2025-09-23 21:45:00+00:00,484.0589638,0,22.5,486.9215878,0,22.3,14.22857143,337.6085065,0,-33.20603896,10.14408442,0,0,32.53481885
2025-09-23 22:00:00+00:00,483.2364155,0,22.5,485.8475571,0,22.25666667,14.10666667,342.1254933,0,-34.00654834,10.31210867,0,0,40.15135714
2025-09-23 22:15:00+00:00,483.3220391,0,22.5,484.4451767,0,22.2,13.9675,346.7563016,0,-34.64959178,10.15830499,0,0,43.12939699
2025-09-23 22:30:00+00:00,482.7455144,0,22.4525,483.8092105,0,22.2,13.83555556,351.447621,0,-35.07398148,10.18891534,0,0,39.80250117
2025-09-23 22:45:00+00:00,481.7490075,0,22.4,483.830099,0,22.2,13.71089744,355.7671062,0,-35.32234432,10.2,0,0,39.76517857
2025-09-23 23:00:00+00:00,481.3600557,0,22.4,483.3187093,0,22.19333333,13.67777778,187.1071032,0,-35.4,10.18761905,0,0,39.7
2025-09-23 23:15:00+00:00,479.8629628,0,22.4,482.7912723,0,22.1,13.59196429,4.871523417,0,-35.33388605,10.40183364,0,0,39.7
2025-09-23 23:30:00+00:00,478.7122352,0,22.334,481.0516934,0,22.1,13.5,9.59963949,0,-35.07149206,10.43941667,0,0,39.57904762
2025-09-23 23:45:00+00:00,478.4403525,0,22.3,480.7082157,0,22.1,13.41428571,14.17076814,0,-34.61607143,10.5,0,0,39.51285714
2025-09-24 00:00:00+00:00,478.7465914,0,22.3,478.8128179,0,22.05375661,13.34571429,18.28178704,0,-34.03853704,10.54047037,0,0,39.5
2025-09-24 00:15:00+00:00,478.2029743,0,22.3,478.2107143,0,22,13.3,22.15481793,0,-33.39708325,10.63926148,0,0,39.5
2025-09-24 00:30:00+00:00,476.7035534,0,22.3,477.4715909,0,22,13.3,27.14977273,0,-32.37372294,10.68363636,0,0,39.43792593
2025-09-24 00:45:00+00:00,475.775049,0,22.3,475.4331602,0,22,13.2,31.61555556,0,-31.28111111,10.32359788,0,0,39.45571429
2025-09-24 01:00:00+00:00,474.589169,0,22.2670068,475.3480159,0,22,13.14047619,35.7335119,0,-30.08994048,10.44722222,0,0,39.67987013
2025-09-24 01:15:00+00:00,474.4449323,0,22.2,474.8759649,0,22,13.1,39.7569731,0,-28.75330956,10.43218889,0,0,39.7
2025-09-24 01:30:00+00:00,473.4549603,0,22.2,474.1709263,0,22,13.01666667,43.59585317,0,-27.39265873,10.4,0,0,39.78154762
2025-09-24 01:45:00+00:00,473.6490219,0,22.2,473.6920635,0,21.98555556,12.90533333,47.29146139,0,-25.9193448,10.42715297,0,0,39.79410589
2025-09-24 02:00:00+00:00,472.7582973,0,22.2,472.8308659,0,21.9,12.8,51.11822562,0,-24.2360119,10.4752381,5.971700458,7.901819876,39.45454932
2025-09-24 02:15:00+00:00,472.9709821,0,22.2,472.8937108,0,21.9,12.76,54.76368711,0,-22.53381025,10.17446417,3.14980039,10.42331799,39.68468013
2025-09-24 02:30:00+00:00,475.3984141,0,22.14482143,474.1648032,0,21.91428571,12.65714286,58.15672439,0,-20.82183673,9.723607143,0.403688167,12.06089236,40.29849722
2025-09-24 02:45:00+00:00,483.8588548,0,22.2,495.3048278,0,21.9352381,12.6,61.693443,0,-18.96720875,9.678750673,0,12.69610008,40.75112821
2025-09-24 03:00:00+00:00,495.4320378,0,22.2,496.7288069,0,21.98571429,12.47857143,65.13095805,0,-16.98677721,9.483064317,0,13.46996337,40.73683673
2025-09-24 03:15:00+00:00,485.395922,60.45109633,22.34111111,488.8955922,61.1625146,22,17.62609524,68.46,0,-15.00533333,10.99739153,0.066333333,13.42,38.56238889
2025-09-24 03:30:00+00:00,486.035901,61.07718254,22.21517857,487.4996392,62.23694252,22,19.6872449,71.75869898,0,-12.97193878,10.98928571,0.238999904,13.42,38.59336194
2025-09-24 03:45:00+00:00,488.3608908,61.1739085,22.3,490.1669851,62.03261489,21.97925926,17.74666667,74.83540741,0,-11.01611111,12.02148889,0,13.55792035,37.92606993
2025-09-24 04:00:00+00:00,489.9348596,61.23153236,22.28367347,491.7011994,61.725,21.9,17.93809524,78.30944728,0,-8.744115646,12.32092532,0.001308271,15.20508199,37.65543831
2025-09-24 04:15:00+00:00,492.2353638,61.08526077,22.10714286,494.1257278,61.53832371,21.9,17.2172619,81.32956633,0,-6.707075603,12.62112554,0.270111173,16.95273567,37.54711039
2025-09-24 04:30:00+00:00,494.0328249,60.41501832,22.1,495.4677042,61.79396741,21.84,17.58666667,84.52515157,0.113920394,-4.532981015,12.36410831,0.051670996,19.28066997,37.15889053
2025-09-24 04:45:00+00:00,496.1466837,60.40442177,22.11428571,496.2887232,61.4314495,21.8,17.5,87.51269841,1.210992561,-2.476984127,12.4278083,0.050026164,22.60520356,37.5
2025-09-24 05:00:00+00:00,501.1917916,61.11969925,22.12285714,504.4988168,61.55954146,21.83904762,17.4,90.60621018,7.25483011,-0.371769712,12.67950512,0.293555556,25.89811834,37.59816667
2025-09-24 05:15:00+00:00,522.6633997,61.53074093,22.23035714,518.7366931,61.55727873,21.93979592,17.33142857,93.72785714,23.72275774,1.731938776,12.69386364,0,27.6479832,37.52554422
2025-09-24 05:30:00+00:00,552.4886248,60.96321734,22.2356746,535.9652525,62.02687979,22.09738095,17.19925926,96.86581481,50.21046757,3.895210438,12.61075185,0.260961039,26.61814815,37.49813468
2025-09-24 05:45:00+00:00,573.1684625,61.39490588,22.42159864,559.3819981,62.41977124,22.36938776,17.28938776,99.94466991,81.79844755,5.995845295,11.73489009,0,22.0365301,38.22883145
2025-09-24 06:00:00+00:00,604.4328233,60.74315253,22.45333333,597.100265,61.68061306,22.52,16.83504762,103.1274049,114.3525123,8.12,12.464,0,12.43924414,37.49526455
